0	13.0571898445745	-2.19743870088943	0.982408990967166	151.258640153569	-88.8362418256697	-52.9439726248352
0.0001	19.8937303772726	-4.97164603614429	0.89108552642361	124.056398162937	-73.4730749756097	-49.2933964898324
0.0002	19.5123690818511	-4.83404767455011	0.791186425094382	99.6557659823504	-59.7002668151838	-45.9999052933738
0.0003	19.1189350158076	-4.87595999177959	0.713247025144552	75.5266209993407	-46.1473636538691	-43.1043702922555
0.0004	18.8139106142696	-4.93388970811762	0.641447963902429	52.7554894734195	-33.3714338051586	-40.4996610752657
0.0005	18.592027717445	-5.00732372510548	0.575280219725331	31.215092183013	-21.2999700258503	-38.162812663503
0.0006	18.4304912487484	-5.08927985620311	0.514256745256685	10.9311494916324	-9.94355545949185	-36.0571911842397
0.0007	18.3141600499042	-5.1753598865678	0.457967004176869	-8.10858367525246	0.707276737500756	-34.155301834562
0.0008	18.2814031370071	-5.28092450821703	0.405927942608635	-26.3855549517654	10.9168295832422	-32.4712472827725
0.0009	18.1996439411693	-5.35776584317173	0.358047673828828	-42.8288223576163	20.1052135561235	-30.8921082634026
0.001	18.0392589264534	-5.39581952544549	0.314048940591549	-57.2855738269865	28.1914997436829	-29.3833156944168
0.0011	17.7942768706311	-5.39373357591657	0.273629901821721	-69.8079048301126	35.2059996151709	-27.9289647687394
0.0012	15.6711254577969	-4.6854381169439	0.240574890849102	-64.2151617771124	32.3516966874888	-25.1844961911457
0.0013	11.5282671879385	-3.21901489850959	0.214947487488912	-39.3097632002424	18.9789907193393	-21.0352154586807
0.0014	9.95589543450001	-2.70175229638635	0.186097015943669	-36.8276817056109	17.7847748859637	-18.8871720096875
0.0015	8.50129175445846	-2.22232431071686	0.159369195610011	-34.5844057449795	16.7068010108557	-16.9079000138408
0.0016	7.15264769624956	-1.77687830856402	0.134593533340354	-32.5394678539081	15.7242936485054	-15.0814915293373
0.0017	5.9012826603359	-1.36267594202304	0.111609854052306	-30.6749460873134	14.8286262084703	-13.3950051539252
0.0018	4.73928487863339	-0.977220211394211	0.0902721760585576	-28.9745500189177	14.0119576753434	-11.8366566673339
0.0019	3.65942881936702	-0.618229561042398	0.0704471861807777	-27.4234445069006	13.2671477206503	-10.3956944914224
