0	0
3.15544362088405e-30	0
1.84721990142185e-12	-7.73222587220428e-20
1.96485719301283e-12	-8.02847026883249e-20
1.96485719301285e-12	-8.02847026883249e-20
1.12009567001221e-11	-7.1527010670981e-19
2.04370562072313e-11	-2.24116728755424e-18
3.89092552214498e-11	-7.96569470496523e-18
7.58536532498867e-11	-3.01056817626758e-17
1.49742449306761e-10	-1.17149394695818e-16
2.97520041420508e-10	-4.62291795685325e-16
5.93075225648004e-10	-1.83679647830489e-15
1.18418559410299e-09	-7.32268529993176e-15
2.36640633101298e-09	-2.92419813775414e-14
4.73084780483294e-09	-1.16870650658316e-13
9.45973075247287e-09	-4.67288324403626e-13
1.89174966477527e-08	-1.86876522989323e-12
3.78330284383124e-08	-7.47428700928596e-12
6.71244326644339e-08	-2.35282187579144e-11
6.71244326644355e-08	-2.35282187596085e-11
1.04955496245555e-07	-5.75225957225858e-11
1.42786559826674e-07	-1.06464072441596e-10
2.18448686988913e-07	-2.49188456470011e-10
3.69772941313391e-07	-7.14003885068882e-10
6.72421449962346e-07	-2.36110915338033e-09
1.27344167889057e-06	-8.46830622779852e-09
2.05733035940385e-06	-2.21031474994062e-08
3.03850932344409e-06	-4.82144624690478e-08
4.23665889905302e-06	-9.37381222817753e-08
5.61712125230238e-06	-1.6478307866049e-07
7.17529073608854e-06	-2.68894842892593e-07
8.95298409311287e-06	-4.18659302069396e-07
1.10047479470639e-05	-6.32573301483086e-07
1.34130708695555e-05	-9.3980462475456e-07
1.63031720376468e-05	-1.38855284069744e-06
1.98743687015874e-05	-2.06372156505343e-06
2.44584974532378e-05	-3.12596239337212e-06
3.06143497432208e-05	-4.8984086442605e-06
3.89510752675667e-05	-7.931468719336e-06
4.61927755415102e-05	-1.11572821608879e-05
5.34344758154537e-05	-1.49330704702841e-05
6.06944702257761e-05	-1.92708239412885e-05
6.76561588801512e-05	-2.39501829853092e-05
7.43620164586155e-05	-2.89391151533473e-05
8.11554628044848e-05	-3.44753274824881e-05
8.82928212225991e-05	-4.0814848611629e-05
9.56311533717042e-05	-4.78920447806314e-05
0.00010276344576769	-5.53141670204607e-05
0.000109527712556037	-6.28487568287948e-05
0.000116198994943713	-7.07524958423397e-05
0.000123167219910789	-7.95096050192345e-05
0.000130495343769635	-8.92722358674311e-05
0.000137800896693295	-9.95697065390676e-05
0.00014471100513077	-0.000109829189301292
0.000151331398105066	-0.000120132474587226
0.000158104625194479	-0.000131153891108685
0.000165317205856414	-0.000143424601056701
0.000172742143916766	-0.000156632709863082
0.000179864439071712	-0.000169852039121968
0.000186536819610242	-0.000182724853039766
0.000193142155868555	-0.000195934122680798
0.000200149650455586	-0.000210454568444131
0.000207586131957056	-0.000226435120546271
0.000214937392745334	-0.000242811001315846
0.000221775260742221	-0.000258559854227805
0.000228294587963412	-0.000274039014527779
0.000235054270106019	-0.000290567406018932
0.000242366243562318	-0.000308995112245108
0.000249891033085759	-0.000328555118801567
0.000256988251447948	-0.000347558019040482
0.00026354673007568	-0.000365597137053836
0.000270081888678419	-0.000384029757205383
0.000277148216986595	-0.000404474903812006
0.000284716732692263	-0.000426966169654472
0.000292110189155611	-0.000449529969592771
0.000298852125506271	-0.000470616414085551
0.000305255941530683	-0.000491096998675368
0.000312012285859665	-0.00051318236883905
0.000319450540093703	-0.000538063959352901
0.000327086205196451	-0.000564224601021027
0.000329160921696729	-0.000571441159837358
0.000329160921696733	-0.000571441159837371
0.000336214004028065	-0.000596318312126906
0.000343267086359396	-0.000621726461330338
0.000350261250209841	-0.000647446870367871
0.000357201675135495	-0.000673486107880483
0.000364158596660462	-0.000700103673445626
0.000371185527584806	-0.00072751412443256
0.000378253633774043	-0.000755617640458242
0.000385282192387738	-0.000784093591476354
0.000392235389928872	-0.000812784094594635
0.000399167292388656	-0.000841901571827175
0.000406159823314798	-0.00087179468012874
0.000413225636431572	-0.000902532701524947
0.000420288457611237	-0.000933791920120414
0.000427272138290846	-0.000965226175440301
0.000434193895798937	-0.000996897268528668
0.00044114614067896	-0.00102922466255231
0.00044818883507022	-0.00106250087673149
0.000455275054453446	-0.00109651948302622
0.000462302027423663	-0.0011307854758565
0.00046923525599665	-0.00116511350919063
0.000476152244637325	-0.00119987515149106
0.000483153185333763	-0.00123558164198094
0.000490241896105812	-0.00127227196278651
0.000497314799581119	-0.00130941833622676
0.000504283020069146	-0.00134654046932924
0.000511181708677367	-0.00138380617181251
0.000518130727854045	-0.00142186091809916
0.000525195135484654	-0.00146107975561205
0.000532302903360882	-0.00150108098839943
0.000539324870054442	-0.00154113303212478
0.000546231904197593	-0.00158104715697351
0.00055313230619642	-0.00162143572314133
0.000560146803698116	-0.00166301754578287
0.000567264613854571	-0.00170575347148387
0.000574347227533057	-0.00174881981349509
0.00058129336932492	-0.00179158135279543
0.000588163982620658	-0.00183438953606906
0.000595112398298836	-0.00187820010649772
0.000602206182720865	-0.00192346438623585
0.0006093390898827	-0.00196952565601448
0.000616350984498284	-0.00201534059973815
0.0006232241853065	-0.00206076438257674
0.000630106788612566	-0.00210676139648328
0.000637141925016356	-0.00215430651566842
0.000644296225384482	-0.00220320529149955
0.00065138705385755	-0.00225221598488042
0.000658302487541031	-0.00230053783977131
0.000665139507906488	-0.00234882006780135
0.000672091576545291	-0.00239843311403531
0.000679224462314926	-0.0024498799562864
0.000686386009071585	-0.00250208737749555
0.000693380605554411	-0.00255361360095741
0.000700210790682467	-0.002604439837078
0.00070707522017426	-0.00265602992596184
0.000714140533463859	-0.00270966283499297
0.000721339939475095	-0.00276487004279419
0.000728435822259323	-0.00281983313171141
0.000735309535117208	-0.00287359587259595
0.000742107134717699	-0.00292726720605538
0.00074906931994479	-0.00298275764152831
0.000756253439190193	-0.00304056832040847
0.000763446640530233	-0.00309901332493762
0.000770413969982259	-0.00315615868510868
0.000777190377644779	-0.0032122438275991
0.000784037601783587	-0.00326942174609945
0.000791145661254024	-0.00332931668983213
0.000798311075211183	-0.00339025072534643
0.00079831107521119	-0.00339025072534649
0.000805565341962333	-0.00345473304764601
0.000812310424161764	-0.00351919141011062
0.000818847623559542	-0.0035858003559063
0.000825718463879561	-0.00366019555470409
0.000833110352771881	-0.00374524941494511
0.000840576627753582	-0.0038364345296536
0.000847547189539157	-0.00392634767207539
0.000854062653018513	-0.00401456328488034
0.000860685656768834	-0.00410836464736472
0.000867878217600758	-0.00421494559636226
0.000875456726840206	-0.0043325513520252
0.000882721372644499	-0.00445039375359321
0.000889356805029339	-0.00456239504274583
0.000895795388643933	-0.0046750554487078
0.000902692997728541	-0.00480009620995089
0.00091022074286119	-0.00494169010148598
